"CID","MolecularFormula","MolecularWeight","ExactMass","MonoisotopicMass","IsotopeAtomCount","CovalentUnitCount","IsomericSMILES"
165519995,"C9H11ClO4S",250.70,250.0066577,250.0066577,0,1,"CC(CSCC1=CC=C(O1)Cl)(C(=O)O)O"
165519994,"C9H11ClO4S",250.70,250.0066577,250.0066577,0,1,"COCC(C(=O)O)SCC1=CC=C(O1)Cl"
165518246,"C11H13Cl3",251.6,250.008283,250.008283,0,1,"CC1=C(C=CC(=C1)CC(CCl)CCl)Cl"
165507805,"C9H11ClO4S",250.70,250.0066577,250.0066577,0,1,"COC(=O)C(CSCC1=CC=C(O1)Cl)O"
165507804,"C9H11ClO4S",250.70,250.0066577,250.0066577,0,1,"C1=C(OC(=C1)Cl)CSCC(CC(=O)O)O"
165501878,"C7H10N2O4S2",250.3,250.00819915,250.00819915,0,1,"CNS(=O)(=O)C1=CN=C(C=C1)S(=O)(=O)C"
165497653,"C10H9ClF2OS",250.69,250.0030701,250.0030701,0,1,"C1CC(C=CC1(C2=CC=C(S2)Cl)O)(F)F"
165492122,"C10H9ClF2OS",250.69,250.0030701,250.0030701,0,1,"C1CC(C=CC1(C2=CSC=C2Cl)O)(F)F"
165492043,"C10H9ClF2OS",250.69,250.0030701,250.0030701,0,1,"C1CC(C=CC1(C2=C(SC=C2)Cl)O)(F)F"
165484053,"C12H7FO3S",250.25,250.00999342,250.00999342,0,1,"C1=CC(=C(C(=C1)F)C2=CC=C(S2)C(=O)O)C=O"
165484052,"C12H7FO3S",250.25,250.00999342,250.00999342,0,1,"C1=CC(=C(C(=C1)F)C=O)C2=CC=C(S2)C(=O)O"
165474380,"C12H7FO3S",250.25,250.00999342,250.00999342,0,1,"C1=CC(=C(C(=C1)C2=CC=C(S2)C(=O)O)F)C=O"
165474377,"C12H7FO3S",250.25,250.00999342,250.00999342,0,1,"C1=CC(=C(C=C1C2=CC=C(S2)C(=O)O)F)C=O"
165465174,"C12H11BrO",251.12,249.99933,249.99933,0,1,"C#CCCOC1=CC=C(C=C1)/C=C/Br"
165461668,"C9H5F3O3S",250.20,249.99114968,249.99114968,0,1,"C1C(=CC2=C(O1)C=C(C=C2F)F)S(=O)(=O)F"
165460465,"C7H7FN2O5S",250.21,250.00597066,250.00597066,0,1,"C1CN2C(=C(C(=N2)C(=O)O)S(=O)(=O)F)OC1"
165459169,"C7H10ClF3O2S",250.67,250.0042129,250.0042129,0,1,"C1CC(OC(C1)C(F)(F)F)CS(=O)Cl"
165454006,"C8H10O5S2",250.3,249.99696576,249.99696576,0,1,"COC1=C(C=C(C=C1)S(=O)(=O)C)S(=O)O"
165451360,"C12H11BrO",251.12,249.99933,249.99933,0,1,"C1CC2(CC1C2=O)C3=CC(=CC=C3)Br"
165450922,"C9H12BrFO2",251.09,250.00047,250.00047,0,1,"CCOC(=O)C(C12CC(C1)(C2)Br)F"
165449360,"C9H11ClO4S",250.70,250.0066577,250.0066577,0,1,"COCCOC1=C(C=C(C=C1)Cl)S(=O)O"
165443607,"C9H15BrOS",251.19,250.00270,250.00270,0,1,"C1CC(OC1)(CBr)C2CCSC2"
165443605,"C9H15BrOS",251.19,250.00270,250.00270,0,1,"C1CSCC1C2(CCOC2)CBr"
165443460,"C7H11BrF4",251.06,249.99803,249.99803,0,1,"CCC(CC(C(F)F)(F)F)CBr"
165442048,"C7H11IN2",250.08,249.99670,249.99670,0,1,"CCCN1C=CN=C1CI"
131586052,"C9H11ClO4S",250.70,250.0066577,250.0066577,0,1,"CC1=CC(=C(C=C1)OCOC)S(=O)(=O)Cl"
165412138,"C6H11KO8",250.24,250.00909879,250.00909879,0,4,"C([C@@H]([C@@H]1C(=C(C(=O)O1)O)[O-])O)O.O.O.[K+]"
165407954,"C7H13Cl3O3",251.5,249.993027,249.993027,0,1,"C(C(COCCl)COCCl)OCCl"
165402931,"C8H11ClN2OS2",250.8,250.0001330,250.0001330,0,1,"CC(C)(C)[S@@](=O)/N=C/C1=NC=C(S1)Cl"
165394913,"C8H5F3N2O2S",250.20,250.00238307,250.00238307,0,1,"C1=C(SC2=CN(N=C21)CC(F)(F)F)C(=O)O"
165394875,"C8H5F3N2O2S",250.20,250.00238307,250.00238307,0,1,"C1=C(SC2=C1N(N=C2)CC(F)(F)F)C(=O)O"
165392050,"C12H8Cl2N2",251.11,250.0064537,250.0064537,0,1,"CN1C=CC(=C1C2=C(C=C(C=C2)Cl)Cl)C#N"
165357406,"C12H11BrO",251.12,249.99933,249.99933,0,1,"CC1=C(C=CC2=C1C=C(C=C2)Br)CO"
165354951,"C10H9Cl2FO2",251.08,249.9963631,249.9963631,0,1,"CCOC(=O)CC1=C(C(=C(C=C1)Cl)F)Cl"
165353778,"C10H6ClF3O2",250.60,250.0008416,250.0008416,0,1,"C1CC(=O)C2=C1C(=CC(=C2)Cl)OC(F)(F)F"
165352149,"C10H9ClF2OS",250.69,250.0030701,250.0030701,0,1,"CC(=O)C(C1=C(C(=CC=C1)C(F)F)S)Cl"
130134847,"C10H9Cl2FO2",251.08,249.9963631,249.9963631,0,1,"CCC(C1=C(C(=CC(=C1)Cl)F)Cl)C(=O)O"
129967498,"C10H6ClF3O2",250.60,250.0008416,250.0008416,0,1,"C1CC(=O)C2=C(C=CC(=C21)Cl)OC(F)(F)F"
85521038,"C10H6N2O4S",250.23,250.00482785,250.00482785,0,1,"C1=CC(=CC(=C1)[N+](=O)[O-])C=C2C(=O)NC(=S)O2"
165112743,"C8H5F3N2O2S",250.20,250.00238307,250.00238307,0,1,"C1=CC(=CC=C1/C(=N/SN=O)/C(F)(F)F)O"
165089543,"C7H11BrF4",251.06,249.99803,249.99803,0,1,"CCC(CC(CCBr)(F)F)(F)F"
164986245,"C8H13IN-",250.10,250.00927,250.00927,0,2,"CCN1CC=C(C=C1)C.[I-]"
14014385,"C8H10O5S2",250.3,249.99696576,249.99696576,0,1,"CS(=O)(=O)C1=CC=CC(=C1)OS(=O)(=O)C"
164907610,"C7H10N2O4S2",250.3,250.00819915,250.00819915,0,1,"CC(C)(C1=NSC(=N1)C(=O)O)S(=O)(=O)C"
164899428,"C12H11BrO",251.12,249.99933,249.99933,0,1,"C1COCC12C=CC3=C2C=CC(=C3)Br"
164899406,"C12H11BrO",251.12,249.99933,249.99933,0,1,"C1COCC12C=CC3=C2C=C(C=C3)Br"
164894611,"C13H8Cl2O",251.10,249.9952203,249.9952203,0,1,"C1=CC=C(C=C1)C2=CC(=C(C(=C2)Cl)C=O)Cl"
164893083,"C10H12Cl2OS",251.17,249.9985916,249.9985916,0,1,"CC1=CC(=CC(=C1)SC)C(C(Cl)Cl)O"
164892617,"C12H11BrO",251.12,249.99933,249.99933,0,1,"CCOC1=C(C=CC2=CC=CC=C21)Br"
164892031,"C8H9BCl2O4",250.87,249.9970943,249.9970943,0,1,"B(C1=CC(=C(C=C1Cl)OCOC)Cl)(O)O"
164891126,"C8H9BCl2O4",250.87,249.9970943,249.9970943,0,1,"B(C1=C(C=CC(=C1OCOC)Cl)Cl)(O)O"
164888397,"C12H10S3",250.4,249.99446384,249.99446384,0,1,"C1C2=CC3=CC=CC=C3C=C2CSSS1"
164887213,"C6H10CaO8",250.22,250.0001581,250.0001581,0,3,"C([C@@H](C(=O)[O-])O)O.C([C@@H](C(=O)O)O)[O-].[Ca+2]"
164840541,"C8H5F3N2O2S",250.20,250.00238307,250.00238307,0,1,"COC1=CC=C(S1)C2=NOC(=N2)C(F)(F)F"
164780532,"C12H11BrO",251.12,249.99933,249.99933,0,1,"CC(=O)C1=C2C=CCCC2=C(C=C1)Br"
164736766,"C12H7BrO",251.11,249.99313,249.99313,4,1,"[2H]C1=C(C(=C2C(=C1[2H])C3=C(O2)C(=CC=C3)Br)[2H])[2H]"
164683604,"C11H10N2Se",249.18,250.00092,250.00092,0,1,"C1=CC(=CN=C1)[Se]C2=CC=C(C=C2)N"
164656754,"C9H15BrOS",251.19,250.00270,250.00270,0,1,"CC1C(C(CO1)Br)C2CCSC2"
164652135,"C8H9BrF2N2",251.07,249.99172,249.99172,0,1,"CC(C)(C)C1=NC(=C(C(=N1)F)Br)F"
164651528,"C8H8ClFN2O2S",250.68,249.9979045,249.9979045,0,1,"C1CC1NS(=O)(=O)C2=C(N=C(C=C2)Cl)F"
164651527,"C8H8ClFN2O2S",250.68,249.9979045,249.9979045,0,1,"C1CN(C1)S(=O)(=O)C2=C(N=C(C=C2)Cl)F"
164651054,"C10H12Cl2OS",251.17,249.9985916,249.9985916,0,1,"C1COCC(C1Cl)CC2=C(SC=C2)Cl"
83547721,"C9H11ClO4S",250.70,250.0066577,250.0066577,0,1,"COC1=CC(=C(C=C1)OC)CS(=O)(=O)Cl"
95929633,"C10H7ClN4S",250.71,250.0079951,250.0079951,0,1,"C1=CC=C2C(=C1)C3=C(S2)C(=NC(=N3)Cl)NN"
164595910,"C8H9AsN5",250.11,250.007390,250.007390,0,1,"C=C/C=C(/C1=NC(=NC=N1)N[AsH])\N=C"
164586153,"C12H11BrO",251.12,249.99933,249.99933,0,1,"CC1=C2C=C(C=CC2=C(C=C1)Br)OC"
164573924,"C8H8ClFN2O2S",250.68,249.9979045,249.9979045,0,1,"CC1=CC(=C(C(=C1)S(=O)(=O)Cl)N)C(=N)F"
164554724,"C9H12BrFO2",251.09,250.00047,250.00047,0,1,"C1CC2(CC1(CO2)C(=O)CBr)CF"
164540082,"C6H4BF3N3O2S",249.99,250.0069372,250.0069372,0,1,"[B](C1=NCCO1)SC2=NOC(=N2)C(F)(F)F"
164517693,"C5HF3N6O3",250.10,250.00622240,250.00622240,0,1,"C(#N)N=[N+](C1=NON=C1NC(=O)C(F)(F)F)[O-]"
147101817,"C7H11IN2",250.08,249.99670,249.99670,0,1,"CC(C)C1=C(N(N=C1)C)I"
164512713,"C7H5BF5KO",250.02,249.9990672,249.9990672,0,2,"[B-](C1=C(C(=C(C=C1)F)F)OC)(F)(F)F.[K+]"
154925999,"C6H11BrN4O2",251.08,250.00654,250.00654,0,3,"[H+].CC(CN)N1C=NC=C1[N+](=O)[O-].[Br-]"
164182001,"C2H3BiN",250.03,250.00695,250.00695,0,2,"CC#N.[Bi]"
164160242,"C9H7AlN2O3S",250.21,249.9992767,249.9992767,0,1,"C1=CC2=CC(=CC(=C2N=C1)NS(=O)O)O[Al]"
164146830,"C13H8Cl2O",251.10,249.9952203,249.9952203,0,1,"C1=CC=C(C=C1)C2=C(C=C(C=C2Cl)C=O)Cl"
164130526,"C7H7F5O2S",250.19,250.00869145,250.00869145,0,1,"C1C=C(C=CC1C(=O)O)S(F)(F)(F)(F)F"
164119833,"C8H11ClN2OS2",250.8,250.0001330,250.0001330,0,1,"CC1=NC(=C(S1)NC(=O)CCSC)Cl"
164095358,"C7H11BrN2O3",251.08,249.99530,249.99530,0,1,"COC1CCCNC1=C([N+](=O)[O-])Br"
164093575,"C7H8Na2O7",250.11,250.00654115,250.00654115,0,3,"CC(C(=O)OC(CC(=O)[O-])C(=O)[O-])O.[Na+].[Na+]"
164083763,"C10H6F4OS",250.21,250.00754863,250.00754863,0,1,"CC(=S)C(=O)C1=C(C(=CC=C1)C(F)(F)F)F"
164066287,"C8H13IN-",250.10,250.00927,250.00927,0,1,"CCCC1=C[I-]C=CN1C"
164065903,"C11H13Cl3",251.6,250.008283,250.008283,0,1,"CCCC1=C(C=CC(=C1Cl)CCl)CCl"
164062131,"C7H10N2O4S2",250.3,250.00819915,250.00819915,0,1,"CC1=C(N=NC=C1S(=O)(=O)C)S(=O)(=O)C"
164037889,"C7H10N2O4S2",250.3,250.00819915,250.00819915,0,1,"CC1=CN=NC(=C1S(=O)(=O)C)S(=O)(=O)C"
164035355,"C7H11IN2",250.08,249.99670,249.99670,0,1,"C1=CI=CC(=C1CCN)N"
164034857,"C12H11BrO",251.12,249.99933,249.99933,0,1,"CC1=C2C(=CC=C1)C=C(C=C2Br=C)O"
164020065,"C14H7BS2",250.2,250.0082227,250.0082227,0,1,"[B]C1=CC2=C(C=C1)C3=C(S2)C4=CC=CC=C4S3"
164016703,"C7H11IN2",250.08,249.99670,249.99670,0,1,"CC1=CC=C(C=IN1C)N"
163999390,"C8H13IN-",250.10,250.00927,250.00927,0,1,"C1C[C@H]2CC2[I-]CCN=C1"
163999256,"C9H9Cl2FN2O",251.08,250.0075965,250.0075965,0,1,"CC(=C)C(C1=NN(C(=C1C(=O)Cl)Cl)C)F"
163990779,"C10H6N2O4S",250.23,250.00482785,250.00482785,0,1,"C1=CC=C(C=C1)N2C(=O)C(=O)N(C2=O)C(=O)S"
163990193,"C7H12BIO",249.89,250.00259,250.00259,0,1,"[B][C@H]1CC([C@H](O1)CC)CI"
163961897,"C8H9ClNO4S-",250.68,249.9940816,249.9940816,0,2,"CC(=O)C1=C(C=CC(=C1)N)S(=O)(=O)O.[Cl-]"
163959648,"C7H11IN2",250.08,249.99670,249.99670,0,1,"C/C(=C/N)/C(=C\I)/NC=C"
163946604,"C4H13INO3-",250.06,249.99402,249.99402,0,1,"CN[I-](OC)(OC)OC"
163908939,"C12H8Cl2N2",251.11,250.0064537,250.0064537,0,1,"C1=CC2=CC=C(NC2C3=C1C=CC(=N3)Cl)Cl"
163907353,"C11H13Cl3-2",251.6,250.008283,250.008283,0,1,"CC=C1[C-](C(=C(C(=C1C)Cl)[Cl-]C)Cl)C"
163907083,"C7H11IN2",250.08,249.99670,249.99670,0,2,"CC1=C[N+](=C(C=C1)C)N.[I-]"
163903911,"C8H13IN-",250.10,250.00927,250.00927,0,1,"CN1C2([I-]1)CCC(=C)CC2"
163876191,"C12H8Cl2N2",251.11,250.0064537,250.0064537,0,1,"C1=CC=CC(=CC=C1)C2=NC(=CC(=N2)Cl)Cl"
163864152,"C7H11IN2",250.08,249.99670,249.99670,0,1,"C/C(=C(/C=C/N)\I)/C=C/N"
163861542,"C8H8Cl2N2O3",251.06,249.9911975,249.9911975,0,1,"CC1=C(C(=C(C(=C1Cl)O)C(=O)NN)O)Cl"
163842370,"C6H8N2Na2O4S",250.19,250.00001648,250.00001648,0,4,"C1=CC=C(C=C1)NN.[O-]S(=O)(=O)[O-].[Na+].[Na+]"
163838432,"C7H11IN2",250.08,249.99670,249.99670,0,1,"CCCCC1=CN(C=N1)I"
163828082,"C10H6N2O4S",250.23,250.00482785,250.00482785,0,1,"C1=CC=C(C=C1)OC(=O)C2=NC=C(S2)[N+](=O)[O-]"
163816498,"C12H7ClO4",250.63,250.0032864,250.0032864,0,1,"C1=CC=C(C(=C1)OC(=O)C2=CC(=O)C=CO2)Cl"
163809375,"C8H8Cl2N2O3",251.06,249.9911975,249.9911975,0,1,"C1=C(C=C(C(=C1Cl)[N+](=O)[O-])Cl)C(CN)O"
163796288,"C9H12BrFO2",251.09,250.00047,250.00047,0,1,"CC1=C(C(CC(=C1OC)CO)Br)F"
163758194,"C7H11IN2",250.08,249.99670,249.99670,0,1,"CC1C=CC(=C(C=I1)N)N"
163755573,"C10H6N2O4S",250.23,250.00482785,250.00482785,0,1,"C1=CC=C(C(=C1)[N+](=O)[O-])SN2C(=O)C=CC2=O"
163754778,"C10H6N2O4S",250.23,250.00482785,250.00482785,0,1,"C1=CC=C2C(=C1)C(=CC(=C2S)[N+](=O)[O-])[N+](=O)[O-]"
163745419,"C8H10O5S2",250.3,249.99696576,249.99696576,0,1,"C1CS(=O)(=O)C(=C1)OC2=CCCS2(=O)=O"
163743151,"C7H10N2O4S2",250.3,250.00819915,250.00819915,0,1,"CC1NN=C(S1)SC(CC(=O)O)C(=O)O"
163741175,"C8H8Cl2N2O3",251.06,249.9911975,249.9911975,0,2,"C1=CC(=C(C=C1Cl)C(=O)CN)[N+](=O)[O-].Cl"
163728723,"C12H7ClO4",250.63,250.0032864,250.0032864,0,1,"C1=CC2=C(C(=C(C=C2C=C1Cl)C(=O)O)O)C=O"
163711891,"C10H11KO3S",250.36,250.00659687,250.00659687,0,2,"C1CC(C2=CC=CC=C2C1)S(=O)(=O)[O-].[K+]"
163663420,"C7H11IN2",250.08,249.99670,249.99670,0,1,"C1CC(CN(C1)CC#N)I"
163658528,"C7H9F2NaO4S",250.20,250.00873054,250.00873054,0,2,"CC(=C)C(=C)OCC(F)(F)[S-](=O)(=O)=O.[Na+]"
163655607,"C8H13IN-",250.10,250.00927,250.00927,0,1,"C/C=C\C(=C/C=N[I-]C)\C"
163580296,"C7H10N2O4S2",250.3,250.00819915,250.00819915,0,1,"C[C@](CN=O)(C1=CC=C(S1)S(=O)(=O)N)O"
163569281,"C7H11IN2",250.08,249.99670,249.99670,0,1,"CC1=C(N(C(=N1)CI)C)C"
163564734,"C5H7F3NO5S-",250.18,249.99970298,249.99970298,0,1,"CCCC(=O)N([O-])OS(=O)(=O)C(F)(F)F"
163559762,"C7H11N2O2PS2",250.3,249.99995694,249.99995694,0,1,"CCC1=NC=C(C(=N1)C)OP(=S)(O)S"
163544685,"C7H11IN2",250.08,249.99670,249.99670,0,2,"CNCC1=C[NH+]=CC=C1.[I-]"
163521648,"C7H11IN2",250.08,249.99670,249.99670,0,1,"CC=C1C=CI=CN1NC"
163514613,"C8H13IN-",250.10,250.00927,250.00927,0,1,"C1CCC2=N[I-]CCC2C1"
163508555,"C11H13Cl3",251.6,250.008283,250.008283,0,1,"CCCC1=CC(=C(C=C1CCl)Cl)CCl"
163505740,"C7H11IN2",250.08,249.99670,249.99670,0,1,"CC(C)CC1=NN(C=C1)I"
163485544,"C7H11IN2",250.08,249.99670,249.99670,0,1,"CC1CCC2=C(C1)NI=N2"
163455880,"C12H8Cl2N2",251.11,250.0064537,250.0064537,0,1,"CCC(=C(C#N)C#N)C1=CC(=C(C=C1)Cl)Cl"
163445806,"C8H13IN+",250.10,250.00927,250.00927,0,1,"CC1CC(=N)I=C[C+](C1)C"
163444042,"C8H13IN-",250.10,250.00927,250.00927,0,1,"CC1=C(NC(=C1[I-]C)C)C"
163440389,"C12H10S3",250.4,249.99446384,249.99446384,0,1,"C1=CC(=CC(=C1)S)C2=CC(=CC(=C2)S)S"
163416889,"C8H9ClNO4S-",250.68,249.9940816,249.9940816,0,1,"C[Cl-]S(=O)(=O)CC1=CC=C(C=C1)[N+](=O)[O-]"
153912972,"C9H10Cl2NO3-",251.08,250.0037736,250.0037736,0,1,"CC1(C(C=C(C(=C1Cl)C(=O)[O-])N)Cl)OC"
148056899,"C7H11IN2",250.08,249.99670,249.99670,0,1,"CC(=NC=N)[C@@H](CC=C)I"
147924537,"C7H11IN2",250.08,249.99670,249.99670,0,1,"C1C=C(C=C(C1N)CN)I"
147895128,"C12H11BrO",251.12,249.99933,249.99933,0,1,"COC1=CC2=C(C=C1)C=C(C=C2)Br=C"
147883026,"C7H11IN2",250.08,249.99670,249.99670,0,1,"CC(C)C1=CN(C(=N1)I)C"
147216854,"C12H11BrO",251.12,249.99933,249.99933,0,1,"CC(=O)C1C=CC=C2C1C=CC=C2Br"
13638787,"C9H12ClO2PS",250.68,249.9984155,249.9984155,0,1,"CCCOP(=S)(OC1=CC=CC=C1)Cl"
153787051,"C8H8Cl2N2O3",251.06,249.9911975,249.9911975,0,1,"CC(=O)N1C(C(=C(C=C1Cl)N)Cl)C(=O)O"
149070673,"C12H11BrO",251.12,249.99933,249.99933,0,1,"C1CC=C(C=C1)OC2=CC=CC=C2Br"
148864338,"C7H11IN2",250.08,249.99670,249.99670,0,1,"CC(C)CC1=CN=CI=N1"
148154255,"C7H11IN2",250.08,249.99670,249.99670,0,1,"CCC1=CN=CC(=IN1)C"
147382977,"C7H11IN2",250.08,249.99670,249.99670,0,1,"C/C=C\1/C=CI=CN1NC"
146823630,"C7H11IN2",250.08,249.99670,249.99670,0,1,"CCN1C(=CC(=N1)CI)C"
163388857,"C9H10Cl2NO3+",251.08,250.0037736,250.0037736,0,1,"COC(=O)CC1=C(C=[N+](C=C1Cl)OC)Cl"
163366895,"C7H10N2O4S2",250.3,250.00819915,250.00819915,0,1,"CCOC(=O)C1=NC(=NS1)CS(=O)(=O)C"
163338479,"C10H6N2O4S",250.23,250.00482785,250.00482785,0,1,"C1=CC(=C(C=C1S(=O)(=O)CC(=O)O)C#N)C#N"
154574855,"C5H6N4O6S",250.19,250.00080510,250.00080510,0,1,"CN1C(=C(N=C1S(=O)(=O)C)[N+](=O)[O-])[N+](=O)[O-]"
163278936,"C8H11ClN2OS2",250.8,250.0001330,250.0001330,0,1,"CC(C)(C)S(=O)/N=C/C1=CN=C(S1)Cl"
163223378,"C12H11BrO",251.12,249.99933,249.99933,0,1,"CCC1=CC=CC2=CC(=CC(=C21)Br)O"
162866075,"C9H14S4",250.5,249.99783514,249.99783514,0,1,"C=CCSSC=CCS(=S)CC=C"
162788179,"C12H11BrO",251.12,249.99933,249.99933,0,1,"C#CC1=C(C=CC(=C1)Br)OCC2CC2"
162727914,"C8H8Cl2N2O3",251.06,249.9911975,249.9911975,0,1,"C[C@@H](C(=O)OC)N1C(=O)C(=C(C=N1)Cl)Cl"
162727863,"C8H8Cl2N2O3",251.06,249.9911975,249.9911975,0,1,"CC1=NN(C(=O)C(=C1Cl)Cl)C(C)C(=O)O"
162727491,"C8H8Cl2N2O3",251.06,249.9911975,249.9911975,0,1,"C[C@H](C(=O)OC)N1C(=O)C(=C(C=N1)Cl)Cl"
162727392,"C8H8Cl2N2O3",251.06,249.9911975,249.9911975,0,1,"CCC(C(=O)O)N1C(=O)C(=C(C=N1)Cl)Cl"
162727163,"C8H8Cl2N2O3",251.06,249.9911975,249.9911975,0,1,"CCOC(=O)CN1C(=O)C=C(C(=N1)Cl)Cl"
162721050,"C12H10S3",250.4,249.99446384,249.99446384,0,1,"C1=CC=C(C=C1)SC23C=CC4C(C2S3)S4"
162704122,"C10H6N2O4S",250.23,250.00482785,250.00482785,0,1,"C1=C(NC2=C1SC3=C2NC(=C3)OC=O)C(=O)O"
162691744,"C12H11BrO",251.12,249.99933,249.99933,0,1,"C[C@H](C1=CC=CC=C1Br)C2=CC=CO2"
162603642,"C9H5F3O3S",250.20,249.99114968,249.99114968,0,1,"C=C(C1=C(C=CS1)C(=O)O)C(=O)C(F)(F)F"
162601838,"C5H9F3N2O2S2",250.3,250.00575437,250.00575437,0,1,"C1C(CN1S)NS(=O)(=O)CC(F)(F)F"
162568650,"C7H4F6O3",250.09,250.00646296,250.00646296,0,1,"CC1(C(C(=O)OC1=O)C(F)(F)F)C(F)(F)F"
162550824,"C5H6F8S",250.16,250.00624666,250.00624666,0,1,"CC(C)(F)S(C(C(F)(F)F)(F)F)(F)F"
162542144,"C8H5F3N2O2S",250.20,250.00238307,250.00238307,0,1,"CN1C2=C(C=C[S+]2C(=O)[O-])C(=N1)C(F)(F)F"
162540828,"C5H3F9O",250.06,250.00401817,250.00401817,0,1,"C(C(C(F)(F)F)O)(C(F)(F)F)C(F)(F)F"
86100378,"C7H10Cl2F2O3",251.05,249.9975059,249.9975059,0,1,"COC(CCOC(=O)C(F)(F)Cl)CCl"
83397380,"C10H3F5O2",250.12,250.00532014,250.00532014,0,1,"C1=C(C=C(C2=C1C(=O)C=C(O2)C(F)(F)F)F)F"
130136096,"C8H9BrF2N2",251.07,249.99172,249.99172,0,1,"CC1=CC(=CN=C1C(CN)(F)F)Br"
162521978,"C3H8O2Yb",249.14,249.9912970,249.9912970,0,2,"COCCO.[Yb]"
162520852,"C8H11ClN2OS2",250.8,250.0001330,250.0001330,0,1,"CC(C)(C)[S@@](=O)N=CC1=CSC(=N1)Cl"
162518718,"C7H5ClF2N4O2",250.59,250.0069094,250.0069094,0,1,"C1=C(C=NC(=N1)Cl)C(=O)NNC(=O)C(F)F"
162509739,"C8H11ClN2OS2",250.8,250.0001330,250.0001330,0,1,"CC(C)(C)S(=O)N=CC1=CSC(=N1)Cl"
162509182,"C7H4F6O3",250.09,250.00646296,250.00646296,0,1,"C#CCOC(=O)C(C(F)(F)F)(C(F)(F)F)O"
162473943,"C4H12O8P2",250.08,250.00074133,250.00074133,0,1,"COP(=O)(O)OCCOP(=O)(O)OC"
162421261,"C10H12Cl2OS",251.17,249.9985916,249.9985916,0,1,"CC(C)OC1=C(C(=C(C=C1)Cl)SC)Cl"
162353218,"C9H9Cl2LiMgO2",251.3,249.9990050,249.9990050,0,5,"[Li+].CC1=C(C=C[C-]=C1)C(=O)OC.[Mg+2].[Cl-].[Cl-]"
162304114,"C11H13OY-",250.13,250.002478,250.002478,0,2,"CC1([C@H]2CC1C(=O)[C-]=C2C=C)C.[Y]"
162300235,"C8H13IN+",250.10,250.00927,250.00927,0,3,"[CH3+].C1=CC=C(C=C1)CN.I"
162264898,"C9H12Cl2N2S",251.18,250.0098250,250.0098250,0,2,"CC1=C(C=CC(=C1)CSC(=N)N)Cl.Cl"
162219721,"C12H8Cl2N2-2",251.11,250.0064537,250.0064537,0,3,"C1C=C2C=C3C=CC=C3C=C2C1=[N+]=[N-].[Cl-].[Cl-]"
162154024,"C9H12O3Se",249.16,250.00480,250.00480,3,1,"[1H][13C@]([2H])(C)[Se](=O)(=O)C1=CC=CC=C1OC"
162154023,"C9H12O3Se",249.16,250.00480,250.00480,3,1,"[1H][13C@@]([2H])(C)[Se](=O)(=O)C1=CC=CC=C1OC"
162129570,"C12H11BrO",251.12,249.99933,249.99933,0,1,"CC1=C(C2=C(C1)C=CC(=C2)C(=O)C)Br"
162126666,"C3H3AuN",250.03,249.993119,249.993119,0,2,"C=CC#N.[Au]"
162072582,"C4H11O10P",250.10,250.00898354,250.00898354,0,3,"C(C(=O)O)O.C(C(=O)O)O.OP(=O)(O)O"
161917634,"C6H12Cl2O6-2",251.06,250.0010935,250.0010935,0,3,"C([C@H]([C@H]([C@@H]([C@H](C=O)O)O)O)O)O.[Cl-].[Cl-]"
161907176,"C6H11KO8",250.24,250.00909879,250.00909879,0,3,"C(=O)[C@@H]([C@H]([C@@H]([C@@H](C(=O)O)O)O)O)O.[OH-].[K+]"
161891003,"C9H11KN2S2",250.4,250.00007219,250.00007219,0,2,"CN(CC1=CC=C(C=C1)N)C(=S)[S-].[K+]"
161885423,"C12H11BrO",251.12,249.99933,249.99933,0,1,"CC1=CC2=C(C=CC=C2OC)C=C1Br"
161826690,"C7H10N2O4S2",250.3,250.00819915,250.00819915,0,2,"CC(=S)NC1=CC=CC=N1.OS(=O)(=O)O"
161817251,"C7H4F6O3",250.09,250.00646296,250.00646296,0,2,"C=C.C(=O)(C(C(=O)F)(F)F)C(C(=O)F)(F)F"
161816133,"C8H8Cl2N2O3",251.06,249.9911975,249.9911975,0,2,"C1=CC(=C(C=C1Cl)[N+](=O)[O-])C(=O)CN.Cl"
161711637,"C8H8Cl2F4",251.05,249.9939183,249.9939183,0,1,"CC(=C(C(=C(C(F)(F)Cl)Cl)C)F)CF"
161635442,"C4H10KN3O5P",250.21,249.99951391,249.99951391,0,2,"CN(C(C(=O)O)P(=O)(O)O)C(=N)N.[K]"
161541642,"C7H10NO5P2+",250.11,250.00342141,250.00342141,0,1,"C1=CC=C(C=C1)C(N)P(=O)(O)O[P+](=O)O"
161519657,"C6H14NaNbO3",250.07,249.99044,249.99044,0,3,"COCCOCCOC.[Na].[Nb]"
161173583,"C6H17Cl3Si2",251.7,249.993437,249.993437,0,2,"CCCC[SiH](Cl)Cl.C[SiH](C)Cl"
161130242,"C8H8Cl2N2O3",251.06,249.9911975,249.9911975,0,2,"C1=CC(=CC(=C1)Cl)C(=O)C(N)[N+](=O)[O-].Cl"
161127356,"C12H11BrO",251.12,249.99933,249.99933,0,1,"C1C[C@H](C=C1)C(=O)C2=CC=CC=C2Br"
161091750,"C7H8Na2O7",250.11,250.00654115,250.00654115,0,4,"C1CO1.C1=COC(O1)(C(=O)O)C(=O)O.[Na].[Na]"
